frame,video_name,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
10,11_sg_2.mp4,0.17394973,0.16500233,0.8726962,0.2233548,0.5386129,1.0,0.7211834,0.39846265,0.0,0.39099032,0.8009964,0.43292814,0.45443144,1.0,0.43877903,0.3022246,0.51691264,0.25556123,0.63349766,0.3795408
11,11_sg_2.mp4,0.19510907,0.14847097,0.8767998,0.2233548,0.5348062,1.0,0.70888054,0.489601,0.0,0.43073282,0.8053612,0.427406,0.4669149,1.0,0.38936362,0.2631931,0.87325555,0.28082517,0.38040158,0.35855323
12,11_sg_2.mp4,0.23472974,0.13483359,0.7878071,0.2212843,0.5309881,1.0,0.741275,0.86821336,0.0,0.47496143,0.8584028,0.49349606,0.45671278,1.0,0.46688944,0.2934751,0.4082408,0.22091171,0.73096585,0.37340268
13,11_sg_2.mp4,0.2162107,0.14581648,0.88421196,0.26018828,0.5138299,1.0,0.71755624,0.9465799,0.0,0.5471679,0.8204619,0.09254376,0.45699477,1.0,0.43872076,0.23079704,0.5443085,0.3806561,0.25911793,0.300637
14,11_sg_2.mp4,0.22553301,0.1534678,0.7910305,0.260349,0.52712053,1.0,0.6997209,0.966822,0.0,0.5471018,0.8235606,0.083313495,0.41976723,1.0,0.44484168,0.23108143,0.84917253,0.2089625,0.15760113,0.4062132
15,11_sg_2.mp4,0.21554385,0.15666695,0.8728717,0.2233548,0.58398175,1.0,0.75565994,0.8899773,0.0,0.44096604,0.7354632,0.32694426,0.47101608,1.0,0.48276803,0.21860084,0.45379612,0.23079495,0.357884,0.329733
16,11_sg_2.mp4,0.23863776,0.21871702,0.93614227,0.21871471,0.4954879,1.0,0.7724813,0.8714525,0.0,0.37864065,0.80025053,0.23664385,0.47093305,1.0,0.62449586,0.24212196,0.8883623,0.41394937,0.61645734,0.46098173
17,11_sg_2.mp4,0.2833923,0.14340103,0.92672384,0.27041355,0.4980559,1.0,0.70824504,0.75431824,0.0,0.35799754,0.77905416,0.15270525,0.43786183,1.0,0.59805113,0.30152175,0.8378117,0.23542196,0.36071432,0.5263616
18,11_sg_2.mp4,0.22753827,0.11303572,0.88599294,0.2233548,0.56434697,0.0,0.7514907,0.76499623,0.0,0.54347545,0.8502771,0.29489997,0.48020923,1.0,0.5146509,0.35629767,0.7256402,0.25715995,0.4970683,0.6789576
19,11_sg_2.mp4,0.18556087,0.12216447,0.9111741,0.22095557,0.5742381,1.0,0.746182,0.9733532,0.0,0.419034,0.861523,0.36655185,0.424536,1.0,0.44989523,0.22171564,0.7809483,0.26499042,0.66035515,0.5095438
20,11_sg_2.mp4,0.2009147,0.1435263,0.89512694,0.23808192,0.54659426,1.0,0.7153857,0.91210485,0.0,0.46644336,0.8637676,0.16900682,0.39975175,1.0,0.5631798,0.22400257,0.94798744,0.21348165,0.31179598,0.6084053
21,11_sg_2.mp4,0.22807923,0.13534601,0.8664504,0.24141471,0.4430945,1.0,0.68711424,0.96798384,0.0,0.4614468,0.76365477,0.13179013,0.46994004,1.0,0.59324104,0.30676404,0.92081237,0.18706144,0.12794657,0.6383401
22,11_sg_2.mp4,0.2116135,0.20757979,0.86643803,0.2233548,0.45952326,1.0,0.76546943,0.8371114,0.0,0.4433844,0.83979446,0.35798422,0.5042653,1.0,0.5298807,0.32706264,0.7134341,0.24517798,0.6857913,0.6702427
23,11_sg_2.mp4,0.25500092,0.26726803,0.8512064,0.22966276,0.44418782,1.0,0.77400184,0.9447525,0.0,0.41934174,0.7325691,0.12742935,0.47826314,1.0,0.42800277,0.3144427,0.6071394,0.27274272,0.17852983,0.58415896
24,11_sg_2.mp4,0.28848863,0.17644078,0.8530759,0.23277034,0.31416115,1.0,0.5799783,0.9761945,0.0,0.33843443,0.48737326,0.27465194,0.40250468,1.0,0.35090604,0.26034442,0.6277621,0.3909459,0.123816684,0.59987617
25,11_sg_2.mp4,0.20795533,0.11599803,0.92519605,0.22757834,0.48492888,1.0,0.7646656,0.942511,0.0,0.47897887,0.76015425,0.45800015,0.46404046,1.0,0.4413992,0.26986307,0.88171023,0.3243782,0.4807223,0.5372335
26,11_sg_2.mp4,0.2028718,0.10987728,0.8357732,0.22757834,0.42362016,1.0,0.75286484,0.86858374,0.0,0.44725227,0.7737358,0.37905717,0.4458672,1.0,0.40652856,0.28047913,0.50193983,0.35235503,0.4058895,0.53493667
27,11_sg_2.mp4,0.22518156,0.2081155,0.8832275,0.23029992,0.56601954,1.0,0.734975,0.97391415,0.0,0.4616831,0.7983674,0.14584206,0.41537157,1.0,0.3733142,0.25080103,0.54621506,0.19333385,0.074077524,0.5872643
28,11_sg_2.mp4,0.19902165,0.13189612,0.8768509,0.26506668,0.39125752,1.0,0.6338225,0.97525907,0.0,0.4252131,0.7066815,0.13626681,0.4813636,1.0,0.4086448,0.28906038,0.42649278,0.38490674,0.16700038,0.3793081
29,11_sg_2.mp4,0.24424756,0.1766966,0.7872641,0.24018478,0.38465405,1.0,0.71887904,0.9207508,0.0,0.40633136,0.7259676,0.12562336,0.40497288,1.0,0.55572987,0.401247,0.41626284,0.45632258,0.29505286,0.4308375
30,11_sg_2.mp4,0.26457736,0.22408575,0.6245415,0.22373597,0.3881942,0.0,0.6730746,0.80220157,0.0,0.3551803,0.55750394,0.09134401,0.40695906,1.0,0.5181326,0.2527135,0.7878165,0.2939133,0.3413773,0.78398526
31,11_sg_2.mp4,0.27032986,0.22762279,0.6736851,0.22373597,0.3881942,0.0,0.6612094,0.7053468,0.0,0.35302243,0.5896998,0.12347644,0.3843622,1.0,0.5455076,0.2764788,0.674843,0.23196198,0.34547243,0.7717771
32,11_sg_2.mp4,0.40257138,0.4433166,0.73571634,0.2446619,0.27119336,0.0,0.5430813,0.25296867,0.0,0.20906834,0.40008798,0.2031826,0.39141047,1.0,0.26760548,0.46969217,0.22546792,0.338672,0.35218385,0.7729287
33,11_sg_2.mp4,0.32447737,0.30057594,0.3868059,0.22370261,0.36357072,1.0,0.6557402,0.8496474,0.0,0.23577715,0.6007387,0.17500645,0.32936764,1.0,0.26503837,0.34310272,0.73756033,0.26779038,0.46697602,0.8245666
34,11_sg_2.mp4,0.27245146,0.22893348,0.6403799,0.22544168,0.47548327,1.0,0.68334794,0.83987504,0.0,0.28537646,0.65209603,0.16917145,0.29202643,1.0,0.25658646,0.24888289,0.6350398,0.1897479,0.5462807,0.85193443
35,11_sg_2.mp4,0.27317938,0.13016714,0.8635198,0.25674307,0.32698515,1.0,0.73443127,0.75496954,0.0,0.20633034,0.65484416,0.16843323,0.44986716,1.0,0.5763402,0.4707804,0.12674195,0.3578839,0.18769437,0.7476484
36,11_sg_2.mp4,0.26758686,0.12382095,0.8576693,0.25400668,0.32698515,1.0,0.73616284,0.68531007,0.0,0.18417473,0.6386054,0.12231651,0.40803573,1.0,0.5984704,0.56809556,0.13869232,0.43016553,0.3703619,0.75622433
37,11_sg_2.mp4,0.2503412,0.10679618,0.82992005,0.22022301,0.43841225,1.0,0.6576337,0.80177635,0.0,0.22678491,0.6221925,0.13790953,0.38243166,1.0,0.33779794,0.5566127,0.22249489,0.24840762,0.39335328,0.7882516
38,11_sg_2.mp4,0.22788106,0.10886997,0.8866305,0.22226235,0.45221636,1.0,0.7280531,0.8104171,0.0,0.25424013,0.68638015,0.1362019,0.3500023,1.0,0.4614664,0.33366263,0.6495174,0.3591945,0.40856597,0.8030712
39,11_sg_2.mp4,0.22505444,0.11830938,0.81325895,0.2233548,0.5894478,1.0,0.7736524,0.2875361,0.0,0.29508248,0.65825874,0.20704715,0.40134084,1.0,0.36889347,0.3570153,0.3472019,0.14635822,0.19931282,0.759798
40,11_sg_2.mp4,0.24171016,0.1459983,0.83574116,0.23717263,0.62593836,1.0,0.73905295,0.7266259,0.0,0.5138616,0.62734354,0.22254212,0.34600583,1.0,0.37020722,0.2348444,0.6215992,0.098911345,0.3942201,0.641363
41,11_sg_2.mp4,0.22352979,0.12323395,0.8251673,0.22494166,0.5997695,1.0,0.7769906,0.5861623,0.0,0.38061318,0.7514201,0.32208008,0.38328877,1.0,0.36008185,0.2882675,0.24520268,0.114928626,0.21649341,0.75694877
42,11_sg_2.mp4,0.2308939,0.11098303,0.800342,0.2180674,0.6774323,1.0,0.7754446,0.8621587,0.0,0.50963664,0.70787764,0.22928847,0.35431585,1.0,0.46156266,0.28497022,0.11926701,0.16632697,0.4200146,0.7123645
0,6_sg_2.mp4,0.22772917,0.25361204,0.12676695,0.3694307,0.053662263,0.0,0.096089564,0.07932909,0.0,0.06402646,0.42376414,0.24471508,0.2504825,0.0,0.37148625,0.4573562,0.8005369,0.40581113,0.4243395,0.024360515
1,6_sg_2.mp4,0.32523507,0.26758754,0.25811234,0.5306311,0.08533507,0.0,0.12458313,0.07481922,1.0,0.15782532,0.54717815,0.13490319,0.3229405,0.0,0.3937867,0.41205314,0.77657515,0.6229644,0.40154716,0.027301494
2,6_sg_2.mp4,0.24591655,0.2061478,0.1800851,0.37888902,0.055028915,0.0,0.10215933,0.047225438,0.0,0.050814994,0.29788515,0.05909961,0.26235542,0.0,0.33834916,0.46504906,0.3065287,0.20531985,0.4272255,0.023082914
3,6_sg_2.mp4,0.26995388,0.33459228,0.31682196,0.583936,0.06082051,0.0,0.10084407,0.05785279,0.0,0.058554582,0.45125225,0.10494927,0.23047002,0.0,0.2633904,0.44856107,0.21554197,0.2842025,0.58706397,0.028830059
4,6_sg_2.mp4,0.2374511,0.25034672,0.32389358,0.49798238,0.06336465,0.0,0.11664614,0.08668734,0.0,0.058937784,0.496406,0.1190243,0.28540054,0.0,0.29520363,0.4678613,0.89593846,0.23999323,0.29383174,0.027161438
5,6_sg_2.mp4,0.2682515,0.2534745,0.336359,0.5297295,0.081799045,0.0,0.12437857,0.17300996,0.0,0.09868287,0.62398833,0.081334636,0.27172267,0.0,0.23978326,0.55623484,0.95291436,0.3364691,0.24188462,0.04717617
6,6_sg_2.mp4,0.26931173,0.30044395,0.27018216,0.5359554,0.05837768,0.0,0.11415411,0.28018662,0.0,0.05971735,0.41466793,0.1455024,0.36429006,0.0,0.32823157,0.50811446,0.8284157,0.2030984,0.12536417,0.027646596
7,6_sg_2.mp4,0.25340006,0.3490048,0.20879903,0.53968424,0.067947365,0.0,0.13787964,0.17077911,1.0,0.07014492,0.43847138,0.15342294,0.25120077,0.0,0.18894461,0.5327777,0.6786316,0.22253251,0.34499466,0.043364115
8,6_sg_2.mp4,0.31381595,0.28283387,0.19346292,0.5444359,0.071266584,0.0,0.1298025,0.41134822,0.0,0.10292555,0.43617743,0.26542938,0.34170535,0.0,0.28028762,0.555977,0.5362127,0.21591204,0.22892308,0.029558254
9,6_sg_2.mp4,0.23761995,0.2569185,0.20908418,0.5229671,0.060063466,0.0,0.12213604,0.10575249,1.0,0.07250855,0.46625882,0.24457893,0.27690753,0.0,0.20106703,0.53168064,0.5970026,0.3417287,0.2779625,0.032498553
10,6_sg_2.mp4,0.28685147,0.27614355,0.27333567,0.68310463,0.06916212,0.0,0.13386254,0.031196801,1.0,0.067312986,0.42329183,0.30708438,0.26054668,0.0,0.21347149,0.5067671,0.76025194,0.18909162,0.16701882,0.028797232
11,6_sg_2.mp4,0.3109836,0.25007784,0.229751,0.55272037,0.07951072,0.0,0.12255048,0.16494702,0.0,0.13201302,0.5566049,0.1273771,0.3732676,0.0,0.16526017,0.6531645,0.6989565,0.30453658,0.393976,0.021681124
12,6_sg_2.mp4,0.32318074,0.31376645,0.21371108,0.6803261,0.082079045,0.0,0.120823845,0.08861925,1.0,0.0650431,0.5456875,0.082615666,0.2542712,0.0,0.14191537,0.5190922,0.9669626,0.38580546,0.1261267,0.029780367
13,6_sg_2.mp4,0.3356449,0.36320254,0.17564738,0.6118841,0.060695104,0.0,0.13634925,0.23065408,0.0,0.10452913,0.5855489,0.32355052,0.3930857,0.0,0.28559956,0.5463713,0.80809516,0.3189547,0.10373105,0.025100522
14,6_sg_2.mp4,0.37733275,0.35360122,0.23609908,0.52916604,0.07619495,0.0,0.12465946,0.03220523,0.0,0.09377807,0.58120674,0.35231993,0.32661498,0.0,0.3978015,0.5942203,0.783666,0.21373872,0.07614989,0.02369299
15,6_sg_2.mp4,0.31883213,0.34491283,0.21992466,0.3837526,0.060171362,0.0,0.102934465,0.1916116,1.0,0.044801448,0.59883696,0.20040216,0.31982213,0.0,0.16718647,0.617966,0.15268563,0.10025505,0.45230404,0.026343938
16,6_sg_2.mp4,0.34316364,0.5029948,0.4249203,0.35437596,0.054122165,0.0,0.114570834,0.076572545,0.0,0.03217821,0.22657183,0.11030831,0.2757418,0.0,0.4668104,0.28352663,0.13008448,0.3731983,0.13580832,0.022104913
17,6_sg_2.mp4,0.4252721,0.4185894,0.5924242,0.40519834,0.059535682,0.0,0.09923771,0.010257011,0.0,0.04325554,0.24976467,0.13791318,0.28591427,0.0,0.41978857,0.31354976,0.49879593,0.63291264,0.11808281,0.027373701
18,6_sg_2.mp4,0.30567294,0.40823543,0.54755807,0.38015014,0.058454905,0.0,0.10537425,0.0530742,0.0,0.025323672,0.19999532,0.39991054,0.2507568,0.0,0.3953272,0.27473176,0.13575971,0.4366463,0.13091159,0.026589708
19,6_sg_2.mp4,0.3946639,0.39332438,0.42842835,0.40482083,0.06079231,0.0,0.0990396,0.0025714722,0.0,0.036269408,0.18205464,0.34559408,0.31196386,0.0,0.408752,0.3583196,0.4345193,0.3887243,0.21157184,0.028285785
20,6_sg_2.mp4,0.23899941,0.32066667,0.51699674,0.4252007,0.06047942,0.0,0.10278861,0.0072353287,0.0,0.0378794,0.24744888,0.3724269,0.27460912,0.0,0.37335372,0.3553713,0.19623375,0.5483145,0.22112839,0.019716594
21,6_sg_2.mp4,0.33506364,0.4533866,0.25579968,0.34676626,0.06438119,0.0,0.1109382,0.067956574,0.0,0.040865954,0.20488471,0.24753107,0.2859767,0.0,0.401705,0.4268804,0.8428497,0.25277525,0.29174057,0.031157719
22,6_sg_2.mp4,0.33031604,0.47029138,0.27373928,0.34676626,0.06411497,0.0,0.10609545,0.031481195,0.0,0.04078433,0.1943041,0.24800323,0.29263204,0.0,0.37498173,0.4388679,0.82813114,0.23559524,0.27348045,0.031157719
23,6_sg_2.mp4,0.33606622,0.39780718,0.23164043,0.37518135,0.06362308,1.0,0.10275451,0.12830804,0.0,0.03302701,0.23742947,0.16849828,0.24673778,0.0,0.3361854,0.38636297,0.48512506,0.64857435,0.3422693,0.027603682
24,6_sg_2.mp4,0.36371854,0.41470698,0.2654741,0.40231928,0.057057444,0.0,0.10190818,0.014749824,1.0,0.033578046,0.23314255,0.1822268,0.2658591,0.0,0.36000377,0.26370692,0.53036225,0.33670273,0.2060414,0.026975181
25,6_sg_2.mp4,0.34236947,0.3907363,0.1354262,0.3983569,0.05728894,0.0,0.10564886,0.0150643755,0.0,0.03399764,0.19502765,0.263653,0.31520626,0.0,0.44918668,0.48422292,0.3032407,0.2761184,0.4123269,0.023257378
26,6_sg_2.mp4,0.34860924,0.4543211,0.17359233,0.3779714,0.05206886,0.0,0.11032698,0.023045486,0.0,0.040357433,0.27288273,0.18428846,0.32645464,0.0,0.5190118,0.5461429,0.68525445,0.2943868,0.24169686,0.026540909
27,6_sg_2.mp4,0.27214062,0.49934924,0.15086679,0.37526733,0.05363471,0.0,0.10718725,0.011941774,0.0,0.0357273,0.23849285,0.11064769,0.31671327,0.0,0.32351065,0.5700509,0.5872029,0.49119416,0.24024391,0.025044179
28,6_sg_2.mp4,0.3049067,0.2946168,0.16301791,0.55890656,0.09115022,0.0,0.103930466,0.17974767,1.0,0.05357663,0.56658566,0.3803106,0.34126672,0.0,0.18824437,0.6144113,0.60368353,0.22062655,0.14064947,0.02618971
29,6_sg_2.mp4,0.33449608,0.43826583,0.21744576,0.6179631,0.08952063,0.0,0.11201633,0.2667679,1.0,0.059785556,0.5525459,0.22063588,0.3481461,0.0,0.19699353,0.66047114,0.25160035,0.24953009,0.15796934,0.022262642
30,6_sg_2.mp4,0.2816489,0.3897177,0.16137365,0.3721419,0.06446058,0.0,0.10231642,0.14781922,1.0,0.051389065,0.41964012,0.5616427,0.3240024,0.0,0.25449058,0.604859,0.5226521,0.15175185,0.20284748,0.036206234
31,6_sg_2.mp4,0.32422507,0.41098452,0.24483645,0.3779714,0.080046386,0.0,0.10504339,0.121275686,1.0,0.07767327,0.4503939,0.21329986,0.3434494,0.0,0.3368053,0.6471909,0.61486554,0.3652159,0.18790415,0.034751806
32,6_sg_2.mp4,0.306215,0.42210826,0.18658681,0.3779714,0.08216294,0.0,0.100970976,0.20656443,0.0,0.067582406,0.37355617,0.23360813,0.3309793,0.0,0.37582472,0.60200864,0.20688371,0.24200574,0.12106495,0.0267461
33,6_sg_2.mp4,0.26274294,0.38530326,0.18953839,0.37803277,0.07307776,0.0,0.10641539,0.086284235,0.0,0.053136196,0.28780827,0.11328462,0.32725975,0.0,0.44545278,0.4638548,0.7343508,0.30376744,0.18993816,0.019712888
34,6_sg_2.mp4,0.35565045,0.41767383,0.16520889,0.38083836,0.07097216,0.0,0.101123706,0.04269805,0.0,0.04384716,0.30280188,0.11345594,0.32758078,0.0,0.4844438,0.45239663,0.8218891,0.44480616,0.41492617,0.030260365
35,6_sg_2.mp4,0.26066324,0.33844256,0.16526186,0.37883508,0.09861414,0.0,0.10436257,0.555586,0.0,0.06180655,0.4451399,0.07637005,0.34718162,0.0,0.48243007,0.66042215,0.6021419,0.122385964,0.38506737,0.026531016
36,6_sg_2.mp4,0.24040987,0.31649393,0.14100085,0.6118519,0.06812375,0.0,0.10104378,0.06748278,1.0,0.05892724,0.3461666,0.07218128,0.35675275,0.0,0.5300026,0.6555644,0.27681944,0.1549414,0.70078033,0.023518015
37,6_sg_2.mp4,0.22663255,0.2851191,0.20919697,0.5666838,0.068435855,0.0,0.10195908,0.039192818,0.0,0.052531715,0.32372883,0.09803949,0.38673368,0.0,0.57219934,0.6531064,0.330676,0.16612999,0.6565918,0.021769896
38,6_sg_2.mp4,0.20738941,0.3081599,0.16802016,0.5555386,0.1020331,0.0,0.12159893,0.05072249,0.0,0.08004286,0.37873754,0.048911132,0.32821262,0.0,0.49046767,0.5452825,0.9186104,0.41213456,0.46282077,0.018932326
39,6_sg_2.mp4,0.22975276,0.30168563,0.1586347,0.61673623,0.082556054,0.0,0.121917404,0.17678905,0.0,0.08189099,0.48990157,0.09138313,0.2789716,0.0,0.41036,0.6177867,0.70978343,0.113394625,0.4030293,0.021910807
40,6_sg_2.mp4,0.22626084,0.2945135,0.1546187,0.6192862,0.084270634,0.0,0.116876036,0.427984,0.0,0.0693178,0.48950592,0.041873198,0.31582287,0.0,0.49327075,0.5695946,0.8059718,0.18318553,0.43137562,0.016176496
41,6_sg_2.mp4,0.24318324,0.2790426,0.22707568,0.5535207,0.078036234,0.0,0.13523014,0.4686235,0.0,0.07501556,0.40225184,0.1402329,0.268565,0.0,0.43827364,0.538979,0.54924685,0.11758088,0.51630676,0.01969189
42,6_sg_2.mp4,0.2702835,0.27242592,0.20378652,0.5478427,0.08663118,0.0,0.1268636,0.3404577,0.0,0.074882776,0.37233075,0.18117906,0.28412142,0.0,0.57373375,0.52745986,0.643422,0.1476029,0.51283866,0.01816431
43,6_sg_2.mp4,0.23453747,0.37152073,0.18004318,0.5522545,0.06571454,0.0,0.11962442,0.114894785,0.0,0.06499134,0.34450114,0.11734137,0.25340933,0.0,0.50459343,0.561671,0.21231659,0.2143149,0.546473,0.01788182
44,6_sg_2.mp4,0.20460127,0.3841716,0.16325782,0.6147173,0.08112094,0.0,0.11912834,0.100710675,0.0,0.05178944,0.3924354,0.13885152,0.2809728,0.0,0.5048613,0.44615218,0.43530294,0.08572688,0.22633605,0.018082798
45,6_sg_2.mp4,0.23661633,0.32314378,0.15856522,0.55333704,0.068713754,0.0,0.12084984,0.06623062,0.0,0.044694733,0.35239458,0.13271211,0.28533462,0.0,0.43204314,0.5984174,0.15119122,0.0824301,0.30942413,0.016027771
46,6_sg_2.mp4,0.22327125,0.3170865,0.19936429,0.5524328,0.069820285,0.0,0.124673314,0.081230246,0.0,0.051927123,0.4367342,0.113488525,0.3086745,0.0,0.5438681,0.57738185,0.1674351,0.11338619,0.39626825,0.014658639
47,6_sg_2.mp4,0.2310232,0.30327818,0.20555429,0.5610484,0.07035623,1.0,0.12113639,0.09503599,0.0,0.046879888,0.39487094,0.17037879,0.30570942,0.0,0.58828676,0.5803814,0.14970946,0.08503384,0.27320287,0.014658639
48,6_sg_2.mp4,0.22848041,0.35672292,0.13166648,0.37526733,0.07880603,0.0,0.12298298,0.39725047,0.0,0.046875607,0.29420814,0.20718233,0.30950853,0.0,0.49985555,0.5515416,0.49945134,0.2185165,0.5796042,0.017026305
49,6_sg_2.mp4,0.20743208,0.32209575,0.19253226,0.37526733,0.06995279,0.0,0.11131188,0.031541325,0.0,0.04435629,0.31260705,0.2214997,0.320561,0.0,0.45933098,0.45394766,0.5112502,0.24664165,0.6625909,0.024143523
50,6_sg_2.mp4,0.20002808,0.3980566,0.16693085,0.37526733,0.06995279,0.0,0.099310346,0.008884904,0.0,0.05014898,0.34557536,0.16927958,0.35341927,0.0,0.5116566,0.49935085,0.8486932,0.29399103,0.50411475,0.026740959
51,6_sg_2.mp4,0.22102049,0.30896103,0.14405985,0.3779714,0.06659112,0.0,0.117216274,0.08446821,0.0,0.05814031,0.2942723,0.09376176,0.34057093,0.0,0.44291985,0.63023186,0.7728571,0.15371421,0.4630366,0.020455996
52,6_sg_2.mp4,0.27609798,0.36339164,0.12002928,0.3779714,0.06768619,0.0,0.11771388,0.023320753,0.0,0.055340547,0.32835627,0.123235516,0.32164085,0.0,0.40160754,0.5940434,0.6103512,0.2728803,0.5173259,0.019238248
53,6_sg_2.mp4,0.2685578,0.3545337,0.15091288,0.3192196,0.06875367,1.0,0.10700742,0.021451825,1.0,0.045010857,0.3324513,0.27159986,0.37619206,0.0,0.48962843,0.6388562,0.9098593,0.5365209,0.30662808,0.01984507
54,6_sg_2.mp4,0.24491388,0.39751533,0.22843307,0.37137595,0.09609862,0.0,0.10176817,0.01666876,0.0,0.06828716,0.36728317,0.25542155,0.3982075,0.0,0.38574904,0.69454575,0.86773,0.6500145,0.28851515,0.018112501
55,6_sg_2.mp4,0.30881044,0.26844436,0.30644393,0.32548738,0.17836489,1.0,0.16266164,0.45234916,1.0,0.28405344,0.45162198,0.42137513,0.47249967,1.0,0.595739,0.14627433,0.99679947,0.8865589,0.10242838,0.018952398
56,6_sg_2.mp4,0.3218109,0.29110596,0.3044774,0.32548738,0.18955918,1.0,0.15827525,0.14986488,1.0,0.2914965,0.567661,0.36777157,0.50362027,1.0,0.6245737,0.13099898,0.9958007,0.8972114,0.07705236,0.01619689
57,6_sg_2.mp4,0.28296524,0.3762423,0.2548412,0.36461076,0.1324913,0.0,0.11749983,0.017190319,1.0,0.1826104,0.33315167,0.30371636,0.2617505,1.0,0.38812056,0.10306185,0.9965313,0.8749209,0.12889263,0.02516835
58,6_sg_2.mp4,0.36352715,0.3124944,0.23791158,0.3319613,0.15659301,0.0,0.1194513,0.17156783,0.0,0.17577086,0.28619668,0.26826197,0.2943596,1.0,0.5658896,0.11205649,0.9806966,0.8364379,0.18208069,0.07337736
59,6_sg_2.mp4,0.4410075,0.3499896,0.3526096,0.3319613,0.16611291,0.0,0.12254066,0.5061753,1.0,0.09603958,0.29925913,0.2542146,0.27036613,1.0,0.4128728,0.06467841,0.9976605,0.86980975,0.13452317,0.05528927
60,6_sg_2.mp4,0.2949809,0.22584143,0.1761362,0.33037505,0.1052117,0.0,0.12640661,0.029125761,0.0,0.048680153,0.22588262,0.3272304,0.3115224,0.0,0.4396796,0.07325695,0.98148775,0.83535016,0.28683314,0.034598622
61,6_sg_2.mp4,0.3015855,0.24667129,0.2639246,0.33418465,0.10930361,0.0,0.12677553,0.056331467,0.0,0.058145013,0.31654713,0.18817912,0.29026726,0.0,0.4350925,0.06852769,0.9895626,0.91881037,0.18150973,0.026992138
62,6_sg_2.mp4,0.3030032,0.3553416,0.12440173,0.38370907,0.08023911,0.0,0.13466406,0.5194201,1.0,0.0447284,0.42436424,0.28434217,0.3654528,0.0,0.5990934,0.28952202,0.86227936,0.66269,0.34631482,0.032599825
63,6_sg_2.mp4,0.25263888,0.35437,0.25541723,0.47043607,0.075647235,0.0,0.14151162,0.347171,0.0,0.024789317,0.32601053,0.2427032,0.35052946,0.0,0.6002724,0.2464593,0.07894789,0.28536576,0.34808853,0.02412804
64,6_sg_2.mp4,0.2702338,0.28872374,0.32034582,0.6172524,0.09345699,0.0,0.11851789,0.117221124,0.0,0.06678066,0.33393848,0.39546984,0.36522558,0.0,0.6790495,0.43261585,0.11567341,0.18341346,0.39424062,0.02024923
65,6_sg_2.mp4,0.39243656,0.28731155,0.17473991,0.70388895,0.10826834,0.0,0.11834003,0.12862933,0.0,0.05255288,0.4314341,0.19726335,0.41377893,0.0,0.735229,0.49589375,0.12596461,0.18612368,0.3618822,0.028289035
