frame,video_name,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
14,2_tg_6.mp4,0.49555275,0.23725823,0.07456417,0.2181302,0.40331063,1.0,0.41537854,0.23850022,1.0,0.21517232,0.6548863,0.19962014,0.52497226,1.0,0.55095977,0.80228233,0.010809206,0.045658726,0.13263775,0.86524767
15,2_tg_6.mp4,0.51109475,0.20607908,0.4141929,0.21754275,0.3739846,1.0,0.497642,0.32766888,1.0,0.18853787,0.6323318,0.2086858,0.5113904,1.0,0.44852865,0.7942724,0.049949303,0.08915578,0.18581408,0.84040713
16,2_tg_6.mp4,0.39974916,0.32639197,0.5346408,0.22065835,0.4042873,0.0,0.49488023,0.7163879,1.0,0.31235948,0.71844935,0.19842504,0.48613682,1.0,0.4426419,0.72177124,0.23698644,0.18526025,0.101104155,0.70144767
17,2_tg_6.mp4,0.40557593,0.3746856,0.5749405,0.22220838,0.33075663,0.0,0.47145,0.42548683,1.0,0.31352594,0.6571602,0.2138485,0.42275614,1.0,0.56657916,0.76496005,0.40458727,0.10983289,0.30313218,0.43466276
18,2_tg_6.mp4,0.6307745,0.28538263,0.21788488,0.23566969,0.17427887,1.0,0.42666373,0.2633439,1.0,0.19129407,0.71681684,0.15138733,0.4488212,1.0,0.50767404,0.7521098,0.11424115,0.065991856,0.29990926,0.23243585
19,2_tg_6.mp4,0.49791637,0.494183,0.5808239,0.22163685,0.36574906,0.0,0.5235377,0.22283852,0.0,0.28657737,0.7449479,0.27725685,0.51035446,1.0,0.40180767,0.756445,0.26266357,0.09446086,0.082157046,0.21744034
20,2_tg_6.mp4,0.660871,0.41098538,0.52508724,0.22202298,0.33908048,0.0,0.5128802,0.5577669,0.0,0.28195778,0.69313896,0.13486817,0.52409476,1.0,0.38750485,0.72261065,0.15403406,0.07811974,0.07697686,0.29069042
21,2_tg_6.mp4,0.7076823,0.39621723,0.45049712,0.22577527,0.38765222,0.0,0.489538,0.6652682,0.0,0.29013038,0.5308416,0.40598068,0.4919723,1.0,0.46926746,0.6386685,0.16313715,0.11967644,0.26600668,0.30060437
22,2_tg_6.mp4,0.45077765,0.42596772,0.6801888,0.23900677,0.43342394,0.0,0.46405986,0.2744705,0.0,0.25004572,0.58577126,0.22936384,0.494832,1.0,0.59336233,0.77298754,0.16082858,0.12231024,0.11423973,0.25501174
23,2_tg_6.mp4,0.5645402,0.34840915,0.56103915,0.22227898,0.49016875,1.0,0.48558635,0.3913516,0.0,0.34543982,0.6374714,0.18643372,0.5065947,1.0,0.5406289,0.8063468,0.06408758,0.06026777,0.28122982,0.22698347
24,2_tg_6.mp4,0.59336925,0.30075756,0.5886929,0.22431883,0.3049171,0.0,0.42339677,0.5602974,0.0,0.24655668,0.6077198,0.076105095,0.50023675,1.0,0.5083915,0.77200663,0.011303187,0.06588036,0.2769733,0.35164288
25,2_tg_6.mp4,0.50304705,0.2828867,0.7420144,0.22073607,0.41302955,1.0,0.47463387,0.7112632,0.0,0.27029353,0.62197876,0.11051935,0.50380933,1.0,0.501122,0.81664294,0.048850045,0.0805871,0.19193399,0.36558926
26,2_tg_6.mp4,0.53183645,0.24497956,0.49583337,0.21593636,0.32863024,1.0,0.46891013,0.5049429,1.0,0.24322718,0.7108665,0.08134089,0.50939715,1.0,0.5495738,0.7654255,0.12370438,0.106057845,0.2121659,0.24311829
27,2_tg_6.mp4,0.5913575,0.35919803,0.5818926,0.22381403,0.3897136,0.0,0.5524983,0.37488553,0.0,0.31579402,0.6137826,0.06530836,0.52263844,1.0,0.40532258,0.82434756,0.15952244,0.16773978,0.30934975,0.32331452
28,2_tg_6.mp4,0.6335259,0.51998496,0.6563346,0.29315832,0.14680015,0.0,0.16287117,0.03380242,0.0,0.18732354,0.7348049,0.032730557,0.3421894,1.0,0.47605786,0.76415586,0.0037757002,0.074686036,0.16014308,0.03910058
29,2_tg_6.mp4,0.6786201,0.14464949,0.14992684,0.2194103,0.4205749,1.0,0.50406486,0.6446926,1.0,0.41546577,0.65032035,0.087850146,0.42206526,1.0,0.49640387,0.72431177,0.29198578,0.18021433,0.5305878,0.22900717
30,2_tg_6.mp4,0.5520462,0.29010153,0.7744897,0.21741521,0.43511385,0.0,0.54121315,0.68057424,0.0,0.24923494,0.4883937,0.08898626,0.52618253,1.0,0.55812734,0.7994459,0.09723925,0.16297014,0.22226676,0.37958238
31,2_tg_6.mp4,0.54081714,0.28646752,0.7632296,0.21985827,0.47013998,0.0,0.54239035,0.7521625,0.0,0.35081398,0.6224475,0.25817904,0.44788364,1.0,0.52119863,0.6916075,0.20442437,0.07766171,0.123435505,0.3373773
32,2_tg_6.mp4,0.76189244,0.31132415,0.6660731,0.22096786,0.43777648,0.0,0.5345666,0.26367316,0.0,0.23797724,0.58782446,0.23433442,0.5061776,1.0,0.5971161,0.72341037,0.1293113,0.18755843,0.08003787,0.37537852
33,2_tg_6.mp4,0.6105521,0.29880407,0.6719696,0.21790068,0.4212012,0.0,0.52173257,0.55430025,0.0,0.25670785,0.5840833,0.19815114,0.46138602,1.0,0.69114614,0.5185184,0.32378906,0.09862788,0.09262488,0.35132074
34,2_tg_6.mp4,0.5762455,0.4326479,0.61222106,0.21906023,0.3746977,0.0,0.5445845,0.14358589,1.0,0.2404196,0.59643084,0.29133794,0.531128,1.0,0.68782866,0.72424275,0.06363413,0.13363743,0.09292523,0.13304125
35,2_tg_6.mp4,0.49067032,0.27953652,0.6072541,0.22606842,0.3144729,0.0,0.5463674,0.24969439,0.0,0.20469709,0.65347666,0.075422846,0.54895175,1.0,0.40781233,0.7518954,0.13073276,0.24642196,0.1774832,0.15992811
36,2_tg_6.mp4,0.53585905,0.2902562,0.65811884,0.21924503,0.35097528,1.0,0.5396079,0.3748947,0.0,0.24892978,0.6404312,0.13087085,0.52540964,1.0,0.3978127,0.74176675,0.02332127,0.14315744,0.34989855,0.2407443
37,2_tg_6.mp4,0.6280359,0.41279894,0.3564959,0.30368483,0.14847139,0.0,0.12720804,0.3817868,1.0,0.08980339,0.73225117,0.07720554,0.3227982,1.0,0.5205559,0.7330678,0.004494316,0.1185972,0.08890944,0.03608421
38,2_tg_6.mp4,0.64738303,0.38880423,0.31723696,0.21746661,0.13068709,0.0,0.41814977,0.3415732,1.0,0.10857598,0.74765366,0.089205526,0.29316217,1.0,0.4790912,0.783298,0.0057093306,0.1428478,0.16590458,0.14948983
39,2_tg_6.mp4,0.50338906,0.30303907,0.41936514,0.2197616,0.18616514,0.0,0.4812898,0.08386893,1.0,0.17149653,0.6412689,0.14903878,0.46168724,1.0,0.53878105,0.7062042,0.02489593,0.06419203,0.09917237,0.3403372
40,2_tg_6.mp4,0.7291108,0.44693124,0.50715804,0.22052668,0.12075663,0.0,0.35572135,0.15697272,1.0,0.057172067,0.67514026,0.15179765,0.34874797,1.0,0.51131684,0.78038627,0.0014368178,0.113912284,0.07383242,0.22696495
41,2_tg_6.mp4,0.6828623,0.39814445,0.45797965,0.22155054,0.1068621,0.0,0.39339054,0.43864736,0.0,0.03521441,0.64532834,0.11239564,0.3865524,1.0,0.4610208,0.7918866,0.0017697874,0.066126354,0.21030866,0.15251344
42,2_tg_6.mp4,0.7997034,0.4843994,0.35697943,0.2507815,0.13767353,0.0,0.40388367,0.42880064,1.0,0.039413255,0.634844,0.23326752,0.4766418,0.0,0.4792017,0.75952065,0.024238758,0.09558788,0.19436835,0.20828003
43,2_tg_6.mp4,0.8458532,0.62348753,0.43558648,0.22440742,0.10555644,0.0,0.3404968,0.32501268,1.0,0.036764283,0.51421875,0.18674049,0.37950495,0.0,0.5036951,0.7587285,0.0064253593,0.04937198,0.36306575,0.19320795
44,2_tg_6.mp4,0.7422629,0.4835171,0.5396051,0.21880141,0.10905839,0.0,0.44785953,0.14435282,1.0,0.043035947,0.62071,0.20607868,0.36378232,0.0,0.48965168,0.7548482,0.0040792557,0.0653634,0.18091242,0.2400707
45,2_tg_6.mp4,0.80767083,0.56858504,0.5181539,0.2165566,0.102776274,0.0,0.3657451,0.11759083,1.0,0.04812468,0.69667804,0.14650092,0.41207,0.0,0.4725363,0.7682144,0.043354604,0.075711995,0.34478584,0.31510475
46,2_tg_6.mp4,0.83379906,0.7227586,0.32049972,0.24649757,0.14973958,0.0,0.30656898,0.14806345,1.0,0.051205486,0.54894674,0.15837383,0.4868685,0.0,0.50548077,0.7564706,0.010904837,0.115060955,0.18674086,0.23194787
47,2_tg_6.mp4,0.8710436,0.7975079,0.40212125,0.24505088,0.14458583,0.0,0.44360614,0.5199647,0.0,0.0618431,0.6313833,0.37181258,0.43803048,1.0,0.61659503,0.73849803,0.023621758,0.33070198,0.18328673,0.24482696
48,2_tg_6.mp4,0.8864596,0.7436967,0.34172723,0.25116006,0.09404438,0.0,0.38497323,0.4404218,0.0,0.027744293,0.61955035,0.3097632,0.46937785,0.0,0.54628724,0.75881714,0.0020179774,0.14863971,0.10572437,0.2962241
49,2_tg_6.mp4,0.8599733,0.6716121,0.40441173,0.25116006,0.101434655,0.0,0.4652311,0.027045935,1.0,0.036317766,0.65799487,0.4119493,0.4922089,0.0,0.46234906,0.8030948,0.047918107,0.33289042,0.101479374,0.2276421
50,2_tg_6.mp4,0.8846474,0.6803175,0.57826936,0.24071498,0.13957238,0.0,0.534335,0.008074433,1.0,0.04111755,0.63134336,0.2832431,0.4990497,1.0,0.42745283,0.8478243,0.056518532,0.40865332,0.09510091,0.7267506
51,2_tg_6.mp4,0.8844325,0.7030084,0.6111615,0.23785259,0.1551904,0.0,0.5422905,0.3345637,0.0,0.054600347,0.6742788,0.23344703,0.5155884,1.0,0.4299886,0.7651822,0.11469717,0.39452758,0.09230058,0.77243763
52,2_tg_6.mp4,0.8547352,0.68534595,0.5395962,0.2689753,0.24763264,0.0,0.5732066,0.68129027,1.0,0.100182794,0.5906924,0.5122418,0.5351596,0.0,0.46960884,0.77616197,0.011958687,0.3057777,0.22442791,0.7915465
53,2_tg_6.mp4,0.87854034,0.6694794,0.6427877,0.2542197,0.094799034,0.0,0.54410034,0.08653185,1.0,0.036088347,0.7213316,0.21922079,0.5147457,1.0,0.45664644,0.801686,0.0036814446,0.39199272,0.11041421,0.48470324
54,2_tg_6.mp4,0.873554,0.5837868,0.53157544,0.25331107,0.12776133,0.0,0.5349023,0.32361138,0.0,0.0504667,0.7018943,0.1763554,0.5143389,1.0,0.5059521,0.79689896,0.100308634,0.26864156,0.053439423,0.40818307
55,2_tg_6.mp4,0.89278775,0.71502674,0.7199265,0.25113547,0.13906519,0.0,0.57786876,0.3594116,0.0,0.06769856,0.69590896,0.38085863,0.50599235,0.0,0.44660497,0.7712434,0.10701702,0.38482198,0.14116618,0.7475129
56,2_tg_6.mp4,0.8814968,0.71964055,0.4697717,0.23711133,0.17207505,0.0,0.51623416,0.89292073,0.0,0.053878915,0.7290698,0.34989557,0.50387555,0.0,0.51707506,0.8442239,0.09229306,0.21149155,0.19784525,0.3193514
57,2_tg_6.mp4,0.8840199,0.61274415,0.71037006,0.227178,0.1637067,0.0,0.49401128,0.28765368,1.0,0.082168475,0.778385,0.44216046,0.45758554,0.0,0.5864592,0.7722493,0.023315996,0.24392495,0.14315121,0.7528864
58,2_tg_6.mp4,0.7360011,0.5943117,0.26153216,0.28324878,0.26878488,0.0,0.54106224,0.1346523,1.0,0.12836722,0.76938015,0.31994948,0.5569984,0.0,0.611133,0.7822885,0.09334714,0.15799518,0.2803738,0.82197875
59,2_tg_6.mp4,0.8113757,0.5519512,0.40133017,0.28255305,0.23562796,0.0,0.44219038,0.063142456,1.0,0.092083834,0.7131691,0.4564961,0.5629241,0.0,0.6580021,0.76958424,0.038030207,0.20656858,0.087385274,0.82661694
60,2_tg_6.mp4,0.7166335,0.555717,0.34772095,0.25874844,0.25991082,0.0,0.4924141,0.5214948,1.0,0.20858069,0.6944955,0.26899502,0.4867973,1.0,0.6008604,0.7630888,0.09059665,0.097247094,0.31984112,0.8799815
61,2_tg_6.mp4,0.70738536,0.5717965,0.30227223,0.24670978,0.28717098,1.0,0.535699,0.024570683,1.0,0.23697072,0.73373187,0.13786948,0.47183037,1.0,0.64159065,0.7719541,0.14358296,0.093649246,0.31833932,0.87025046
62,2_tg_6.mp4,0.8843393,0.58513135,0.690195,0.23482205,0.2685773,0.0,0.5127904,0.013621431,1.0,0.13363281,0.742853,0.33324865,0.5090919,1.0,0.6177835,0.7740788,0.040365845,0.24665894,0.43007386,0.9024815
63,2_tg_6.mp4,0.8758624,0.7541523,0.676009,0.23205805,0.2881487,0.0,0.5021303,0.18348242,1.0,0.19626512,0.7204911,0.38487834,0.5967106,1.0,0.6074181,0.8318266,0.05221677,0.18451181,0.36749125,0.89334923
64,2_tg_6.mp4,0.7361864,0.42259538,0.4278911,0.23300873,0.30750573,0.0,0.49343476,0.2687155,1.0,0.20648754,0.81080234,0.510429,0.532937,1.0,0.6846639,0.8699172,0.057274904,0.18443659,0.49630985,0.8658876
65,2_tg_6.mp4,0.75934917,0.44365284,0.5730343,0.22775617,0.3296133,1.0,0.48834223,0.9287018,1.0,0.19519436,0.7742541,0.6295054,0.5018609,1.0,0.68935454,0.782164,0.019873708,0.11249915,0.381455,0.8894789
66,2_tg_6.mp4,0.8791571,0.7207564,0.61661303,0.23958378,0.31971082,0.0,0.45712093,0.5254273,1.0,0.17403051,0.7781221,0.18913436,0.61035025,1.0,0.5176371,0.8286971,0.027443854,0.1492118,0.100144885,0.8296486
67,2_tg_6.mp4,0.85523486,0.48351353,0.70347524,0.23965381,0.30495808,0.0,0.4692581,0.53988355,1.0,0.20811534,0.7509103,0.25753483,0.4990406,1.0,0.5460695,0.78441995,0.036840286,0.16131271,0.35714313,0.83485925
68,2_tg_6.mp4,0.69648576,0.26382068,0.51043737,0.22593947,0.292757,1.0,0.43151292,0.1876141,1.0,0.18927139,0.6772884,0.38768017,0.6119179,1.0,0.78275454,0.81050074,0.01247776,0.18255365,0.5740922,0.74525005
69,2_tg_6.mp4,0.65354526,0.27878147,0.2838427,0.2468231,0.29787424,0.0,0.4465389,0.23375608,0.0,0.26382664,0.64385265,0.28967327,0.4905186,1.0,0.56314594,0.8125273,0.14015119,0.112964354,0.36185393,0.79174334
70,2_tg_6.mp4,0.8730783,0.50638753,0.6546387,0.23262013,0.26978213,1.0,0.43970612,0.43565598,1.0,0.22648408,0.6522876,0.19649848,0.45399475,1.0,0.5283025,0.7843434,0.03090863,0.085035585,0.25283167,0.82668984
71,2_tg_6.mp4,0.8897798,0.654119,0.7498793,0.2373522,0.24795194,0.0,0.4351573,0.16936779,0.0,0.20660305,0.6494532,0.16774379,0.5223527,1.0,0.47473562,0.72203636,0.018870194,0.06726777,0.2567374,0.7465947
72,2_tg_6.mp4,0.88790464,0.57437694,0.71273506,0.22762093,0.2978809,1.0,0.526963,0.7250095,0.0,0.20200068,0.72418505,0.27889884,0.54309016,1.0,0.6347094,0.7194574,0.018051041,0.124124415,0.59713596,0.9091162
73,2_tg_6.mp4,0.8359721,0.5954649,0.77303934,0.22762093,0.3160607,0.0,0.51105106,0.5305557,0.0,0.2034757,0.6759228,0.506295,0.58275896,1.0,0.5869347,0.76386005,0.02750834,0.073327824,0.27616796,0.86274284
74,2_tg_6.mp4,0.8282945,0.46185938,0.7723487,0.23293102,0.4139444,0.0,0.4830632,0.8647169,0.0,0.29453328,0.7549806,0.21683766,0.5532593,1.0,0.7055133,0.81697375,0.04499181,0.083893724,0.18784997,0.8341219
75,2_tg_6.mp4,0.83823246,0.39550135,0.7982135,0.22661053,0.37663206,1.0,0.4420217,0.73655313,1.0,0.23334996,0.69502884,0.2487114,0.5051709,1.0,0.7368041,0.83689845,0.017619561,0.13207012,0.2631479,0.83015674
76,2_tg_6.mp4,0.8843912,0.35460398,0.8113752,0.22762093,0.32887858,1.0,0.4416172,0.8515017,1.0,0.2475412,0.7036296,0.33790812,0.5088384,1.0,0.71195555,0.84247047,0.016708432,0.09850797,0.22254401,0.7905494
77,2_tg_6.mp4,0.88972324,0.39968488,0.83197695,0.2279569,0.35263458,1.0,0.46361488,0.7391803,0.0,0.2282502,0.60851467,0.3843537,0.5211121,1.0,0.7461487,0.8340339,0.0176381,0.1080081,0.11558719,0.8276351
78,2_tg_6.mp4,0.8715752,0.40165246,0.7470134,0.22393201,0.30111843,0.0,0.45725304,0.5674238,0.0,0.20953378,0.6555215,0.3862648,0.5217339,1.0,0.75096375,0.8169871,0.010377007,0.12223197,0.12810539,0.73618996
79,2_tg_6.mp4,0.8823534,0.4601717,0.74527276,0.23226316,0.41645935,0.0,0.5458945,0.9515552,1.0,0.2956217,0.73760104,0.23335645,0.4887574,1.0,0.76277936,0.8435067,0.012866431,0.101403505,0.20342426,0.7777559
80,2_tg_6.mp4,0.8597778,0.3571494,0.86446494,0.22219595,0.377854,0.0,0.47373846,0.8116839,0.0,0.31071544,0.7535356,0.38657343,0.5377783,1.0,0.73264575,0.8585297,0.01472977,0.07324973,0.23809995,0.82494324
81,2_tg_6.mp4,0.8241005,0.33282936,0.80889153,0.21920833,0.3366962,0.0,0.4441404,0.7916994,0.0,0.24407634,0.7314425,0.3814318,0.5469399,1.0,0.72889775,0.8499568,0.004836522,0.056136437,0.48351064,0.8304623
82,2_tg_6.mp4,0.8539874,0.46014294,0.77612156,0.24657561,0.30960742,0.0,0.55754477,0.7194756,0.0,0.2984393,0.7000085,0.24834755,0.5161585,1.0,0.5778262,0.8314,0.11819012,0.15618671,0.31052724,0.81441224
83,2_tg_6.mp4,0.63067895,0.17803784,0.4599459,0.21597965,0.28817785,1.0,0.5776536,0.68760055,0.0,0.28418747,0.70185906,0.30312398,0.5672727,1.0,0.6287557,0.8740175,0.007911943,0.18690088,0.48276612,0.7133712
84,2_tg_6.mp4,0.8301486,0.3123576,0.76777554,0.22144352,0.33074602,1.0,0.5161171,0.655052,0.0,0.3583369,0.64190763,0.24718046,0.5780303,1.0,0.7349034,0.873365,0.035751726,0.10695397,0.39149287,0.8486547
85,2_tg_6.mp4,0.7131871,0.40589663,0.5418746,0.25578406,0.2798319,1.0,0.52485776,0.6018029,1.0,0.17988202,0.749185,0.31943077,0.61940634,1.0,0.67442906,0.7820676,0.0073320046,0.1201638,0.5419369,0.86844444
86,2_tg_6.mp4,0.71123713,0.31454474,0.6052231,0.22979406,0.33587435,0.0,0.56230426,0.88337344,1.0,0.27253178,0.7512866,0.36341456,0.5975605,1.0,0.7294682,0.84569544,0.0626447,0.21884984,0.58806705,0.89995784
87,2_tg_6.mp4,0.8459409,0.51227427,0.8805093,0.22084425,0.2567911,0.0,0.52399004,0.80559134,1.0,0.24462494,0.6701352,0.5152189,0.5354813,1.0,0.7238874,0.8688315,0.07174729,0.123893574,0.2943421,0.8503452
88,2_tg_6.mp4,0.57755923,0.14978622,0.6004343,0.21774933,0.31441122,0.0,0.5380457,0.54425174,0.0,0.3172092,0.7308023,0.4371119,0.65183365,1.0,0.77218574,0.84620357,0.010135371,0.06938877,0.37162054,0.82763493
89,2_tg_6.mp4,0.81021553,0.5424861,0.7939582,0.22410882,0.318905,0.0,0.5431613,0.9203011,0.0,0.28892204,0.71101445,0.3742208,0.6088045,1.0,0.5506064,0.8882067,0.008845428,0.15180182,0.22291374,0.91582286
90,2_tg_6.mp4,0.81043833,0.39359075,0.42799452,0.22184971,0.31129488,0.0,0.47251895,0.6417058,0.0,0.14917746,0.6594366,0.6201332,0.53045446,0.0,0.68556225,0.88756806,0.1079533,0.21313053,0.29194847,0.9501658
91,2_tg_6.mp4,0.8235594,0.42004147,0.506315,0.22218385,0.37630764,0.0,0.53886694,0.30307084,0.0,0.30564648,0.46787512,0.20753065,0.47813594,1.0,0.66607094,0.84087485,0.16873339,0.26834896,0.21392001,0.9450508
92,2_tg_6.mp4,0.8107872,0.28984976,0.71894157,0.22161394,0.4740642,0.0,0.6403393,0.71307784,0.0,0.2947484,0.6115185,0.092446215,0.5581155,1.0,0.6012678,0.83783895,0.023756782,0.10811254,0.28819984,0.9383925
93,2_tg_6.mp4,0.7312911,0.261099,0.84905547,0.21991836,0.52960914,1.0,0.6269439,0.71539104,0.0,0.29596654,0.44157493,0.29208097,0.53834784,1.0,0.5310275,0.8764642,0.039536417,0.07571241,0.11143469,0.91637784
94,2_tg_6.mp4,0.65793014,0.32705697,0.8047636,0.2234138,0.49276242,0.0,0.6175066,0.9129187,0.0,0.19517897,0.5842803,0.19364184,0.475083,1.0,0.548242,0.83238655,0.08022643,0.09878108,0.24223265,0.89721924
95,2_tg_6.mp4,0.6160781,0.30248573,0.8006592,0.22342129,0.30728576,0.0,0.5668587,0.42723694,0.0,0.13261327,0.68929404,0.22263901,0.53778005,1.0,0.6778879,0.8603606,0.006868457,0.096400134,0.06684111,0.8070331
96,2_tg_6.mp4,0.6764223,0.40885943,0.65849906,0.23246355,0.3539644,0.0,0.5874776,0.5474231,0.0,0.113418125,0.66530603,0.14285533,0.513561,1.0,0.6377596,0.82720923,0.012320274,0.07509532,0.32297394,0.83366615
97,2_tg_6.mp4,0.6798174,0.3461847,0.6344233,0.22076935,0.33909655,0.0,0.60720277,0.50782895,0.0,0.11273377,0.62927353,0.12657595,0.51857597,1.0,0.610821,0.7764267,0.09220059,0.0765682,0.37690124,0.76409614
98,2_tg_6.mp4,0.83579063,0.26470402,0.74588585,0.21454372,0.30105996,0.0,0.60380906,0.104304194,0.0,0.08842287,0.60939974,0.24595898,0.5798161,1.0,0.6564658,0.835665,0.11080703,0.2769667,0.1541609,0.7605791
99,2_tg_6.mp4,0.8368131,0.51222646,0.68599224,0.2313409,0.43493208,1.0,0.5055928,0.23706731,1.0,0.14090161,0.5292151,0.41389564,0.5709785,1.0,0.6740151,0.7309957,0.7346593,0.21703178,0.26463792,0.89127785
100,2_tg_6.mp4,0.8719896,0.5245557,0.63529396,0.23266025,0.30524978,0.0,0.4751627,0.22599182,1.0,0.07594675,0.50486875,0.3121987,0.5250635,1.0,0.50814706,0.6579931,0.91268945,0.23295663,0.08428214,0.88705736
101,2_tg_6.mp4,0.8811532,0.48748574,0.84533834,0.21492714,0.18000296,0.0,0.5322646,0.21873257,1.0,0.07173742,0.42541203,0.2815536,0.4408068,1.0,0.54954267,0.518481,0.9844716,0.7835873,0.04741013,0.7774432
102,2_tg_6.mp4,0.8294229,0.34436566,0.81204337,0.2157395,0.2850799,0.0,0.6379514,0.13013978,1.0,0.09573791,0.42979932,0.17809954,0.5194644,1.0,0.5763764,0.3805701,0.9659068,0.7758293,0.066759184,0.7054912
103,2_tg_6.mp4,0.6826701,0.27294868,0.8448895,0.21357253,0.26346004,0.0,0.47066143,0.50465256,1.0,0.1103494,0.46622705,0.30195713,0.5506012,1.0,0.6630203,0.094279036,0.9913931,0.6896191,0.04368821,0.52770025
104,2_tg_6.mp4,0.6836952,0.29663217,0.8077329,0.21377532,0.16982593,0.0,0.46760604,0.95555246,1.0,0.10560122,0.5069639,0.28973484,0.50096095,1.0,0.7709633,0.54488486,0.97849405,0.8367009,0.07617077,0.5387774
105,2_tg_6.mp4,0.63056076,0.29257536,0.65937257,0.21596052,0.16581523,0.0,0.4986884,0.22147757,1.0,0.08526485,0.42590517,0.42140865,0.38880566,1.0,0.59245974,0.42354038,0.9075541,0.8869904,0.04678487,0.5779687
106,2_tg_6.mp4,0.66219187,0.32855466,0.7555041,0.21746661,0.13392575,0.0,0.47801965,0.65594786,1.0,0.09674077,0.46162313,0.4207416,0.44329286,1.0,0.543035,0.031716846,0.9931405,0.6539434,0.053354383,0.49679145
107,2_tg_6.mp4,0.6707749,0.34860033,0.72092795,0.21596052,0.15444581,1.0,0.489541,0.44560355,1.0,0.1155579,0.5105997,0.26945964,0.45858136,1.0,0.5734812,0.021935917,0.9996045,0.83115214,0.035596516,0.47212502
108,2_tg_6.mp4,0.6004585,0.36062568,0.68823594,0.2156219,0.16605225,0.0,0.45225623,0.66099054,1.0,0.09180099,0.5336651,0.15955581,0.34100503,1.0,0.5152629,0.023342187,0.99877244,0.90256804,0.024784498,0.3146039
