frame,video_name,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
15,19_pg_2.mp4,0.54074025,0.5586513,0.5524543,0.32944036,0.38184804,0.0,0.3146411,0.21418428,0.0,0.14766051,0.6464265,0.09553123,0.34806347,1.0,0.24138406,0.5250535,0.16498396,0.26538086,0.47856936,0.09255896
16,19_pg_2.mp4,0.4898114,0.605069,0.42580733,0.3412463,0.23946838,0.0,0.31905258,0.31019685,0.0,0.14391163,0.72386277,0.09861383,0.34368435,1.0,0.22786291,0.44330195,0.11067932,0.36206573,0.30453873,0.11050379
17,19_pg_2.mp4,0.47439337,0.5957889,0.5421272,0.3482256,0.20541492,0.0,0.33906135,0.40292993,0.0,0.10184537,0.6828585,0.10512389,0.30330163,1.0,0.29064748,0.41838816,0.0774433,0.23735642,0.3797024,0.16535217
18,19_pg_2.mp4,0.47716475,0.6146647,0.6608432,0.34453577,0.2421955,0.0,0.30034903,0.49538308,0.0,0.098962486,0.6635886,0.107983515,0.31555304,1.0,0.23707485,0.45271707,0.0065950523,0.24748322,0.20325992,0.17370607
19,19_pg_2.mp4,0.4760717,0.6171355,0.63696784,0.32918265,0.23660423,0.0,0.27943856,0.7806246,0.0,0.09640062,0.6277804,0.06929899,0.33151883,1.0,0.157802,0.4705553,0.0036253303,0.18102008,0.19969694,0.12769172
20,19_pg_2.mp4,0.5116022,0.6173431,0.57456285,0.33140188,0.25226524,0.0,0.3053208,0.43104097,0.0,0.13516645,0.680607,0.20157778,0.31205133,1.0,0.2672027,0.46030876,0.009879581,0.29826024,0.26762405,0.24408916
21,19_pg_2.mp4,0.45619527,0.6099533,0.6211249,0.3268523,0.28185436,0.0,0.32879385,0.07468061,0.0,0.17464878,0.7190527,0.16335885,0.28484848,1.0,0.27642688,0.4585156,0.10169906,0.24240462,0.17740907,0.11445934
22,19_pg_2.mp4,0.4618634,0.5601064,0.6581604,0.447232,0.10443073,0.0,0.21579242,0.863072,0.0,0.083143584,0.58519197,0.07404059,0.371603,1.0,0.39610797,0.5156473,0.01713433,0.3373024,0.35330582,0.072120674
23,19_pg_2.mp4,0.4359072,0.5277243,0.77054906,0.2677254,0.30152565,0.0,0.4544979,0.013828586,0.0,0.07375949,0.7987566,0.11708956,0.37370604,1.0,0.46529633,0.47899136,0.025699185,0.16004138,0.41291985,0.54715484
24,19_pg_2.mp4,0.42659524,0.5268986,0.72647196,0.2677254,0.30484515,0.0,0.45555282,0.015570033,0.0,0.068573594,0.7987566,0.094656736,0.366568,1.0,0.50976914,0.5398876,0.01882369,0.16851927,0.46472687,0.5843817
25,19_pg_2.mp4,0.41913253,0.3862086,0.8313564,0.26925057,0.34172773,1.0,0.4778883,0.009879888,0.0,0.0792804,0.7614617,0.0260689,0.39206094,1.0,0.373432,0.55071783,0.00827146,0.16552699,0.50563955,0.41684633
26,19_pg_2.mp4,0.3147505,0.3363806,0.8093464,0.29247954,0.19886847,0.0,0.5214213,0.07209023,0.0,0.06029831,0.72866434,0.051094793,0.5304652,1.0,0.48665205,0.43076766,0.018870857,0.07532383,0.47394872,0.19705865
27,19_pg_2.mp4,0.28142017,0.34556425,0.7028729,0.30512896,0.25317204,1.0,0.5105862,0.1415971,0.0,0.1767211,0.76611316,0.09388946,0.4461141,1.0,0.7258238,0.65906155,0.03595785,0.09286115,0.67233276,0.32034853
28,19_pg_2.mp4,0.17946543,0.20138142,0.51134765,0.2935427,0.445014,1.0,0.6634759,0.59933174,0.0,0.42361277,0.66401494,0.12713,0.45832255,1.0,0.5519642,0.52726,0.0837257,0.19020684,0.6961373,0.37302125
29,19_pg_2.mp4,0.19098778,0.17575693,0.55956316,0.2929112,0.445014,1.0,0.6581803,0.636417,0.0,0.40475902,0.65156424,0.20196135,0.4665507,1.0,0.59385186,0.57278436,0.21197139,0.18305433,0.7512782,0.36671215
30,19_pg_2.mp4,0.45661613,0.5923184,0.5154879,0.27906516,0.30198544,1.0,0.45745033,0.2831024,0.0,0.14733309,0.6257568,0.048416153,0.32946333,1.0,0.46344978,0.57051927,0.019856459,0.09466605,0.32365525,0.7114986
31,19_pg_2.mp4,0.52313054,0.6486894,0.9514085,0.2771775,0.3401753,0.0,0.38280314,0.029635062,0.0,0.100091845,0.5680665,0.064093456,0.36608252,1.0,0.43764025,0.4995605,0.0011814074,0.09389062,0.25729162,0.76836103
32,19_pg_2.mp4,0.399474,0.62718594,0.83962244,0.23768629,0.3282178,0.0,0.45430276,0.17703328,0.0,0.19701055,0.54012066,0.15299661,0.3221459,1.0,0.5259053,0.6100296,0.015060627,0.19288895,0.4510206,0.82035315
33,19_pg_2.mp4,0.42391,0.6722864,0.7930292,0.24209669,0.37642437,0.0,0.49464643,0.10776045,0.0,0.1755623,0.60223776,0.09761358,0.44427404,1.0,0.4753149,0.5281121,0.007644311,0.06943475,0.45737496,0.7880362
34,19_pg_2.mp4,0.41509235,0.6722864,0.75690985,0.24209669,0.37642437,0.0,0.49464643,0.12873615,0.0,0.1755623,0.630589,0.08652388,0.44528088,1.0,0.43669006,0.5136837,0.007815985,0.07317313,0.522502,0.7880362
35,19_pg_2.mp4,0.4750681,0.53703135,0.5328353,0.26141393,0.46431673,0.0,0.37495983,0.055406366,0.0,0.24501045,0.7541055,0.064548634,0.37064236,1.0,0.38607258,0.5088835,0.0043439968,0.091626205,0.10736143,0.784768
36,19_pg_2.mp4,0.54477227,0.5406522,0.45267636,0.27569208,0.46769285,0.0,0.37080228,0.012708934,0.0,0.36904463,0.8279396,0.09090507,0.31944457,1.0,0.33957127,0.5561991,0.0008046973,0.10004972,0.2677937,0.7645524
37,19_pg_2.mp4,0.58232534,0.5528893,0.51893497,0.28061897,0.4293939,0.0,0.4262519,0.04024795,0.0,0.51045597,0.72446656,0.13926053,0.32049784,1.0,0.3249284,0.41897812,0.011634321,0.1320101,0.2655256,0.77910244
38,19_pg_2.mp4,0.55164146,0.60716945,0.71865296,0.28428966,0.35459283,0.0,0.38721186,0.067772694,0.0,0.34017593,0.72194076,0.21105026,0.4050203,1.0,0.32902804,0.3233916,0.025707794,0.11009478,0.36397484,0.8259426
39,19_pg_2.mp4,0.5934617,0.5934264,0.67905784,0.27786407,0.3579712,0.0,0.39761358,0.044751164,0.0,0.30577374,0.6672691,0.21381049,0.421608,1.0,0.26100972,0.39619365,0.02742823,0.12249362,0.41946158,0.8011312
0,13_pg_2.mp4,0.4972869,0.34686485,0.21072787,0.64957136,0.20409043,0.0,0.19002888,0.04763437,0.0,0.7007773,0.74894553,0.6983899,0.6145617,0.0,0.7834351,0.75874376,0.17008117,0.19084415,0.47703168,0.0733876
1,13_pg_2.mp4,0.41735622,0.26954156,0.15384972,0.6493194,0.26123038,0.0,0.20393808,0.3969274,0.0,0.6963211,0.8024148,0.677051,0.49793118,0.0,0.80964565,0.7473833,0.13254952,0.26635993,0.58931834,0.105338246
2,13_pg_2.mp4,0.50344026,0.43623355,0.4114216,0.6352982,0.28822196,0.0,0.19298644,0.15309355,0.0,0.7007896,0.8312684,0.73624915,0.58187056,0.0,0.7067718,0.78524876,0.29392776,0.16946177,0.5584029,0.064683944
3,13_pg_2.mp4,0.5238802,0.38463253,0.15728949,0.6851195,0.26017633,0.0,0.19400862,0.121244386,1.0,0.5145082,0.79758877,0.77903455,0.4859002,0.0,0.74455345,0.77562356,0.22747324,0.33703935,0.38148296,0.0680516
4,13_pg_2.mp4,0.5391237,0.36339825,0.11981094,0.67103034,0.2916287,0.0,0.20893553,0.14716113,0.0,0.51066744,0.7440935,0.7340073,0.44862312,0.0,0.6844709,0.8177579,0.31574595,0.19822465,0.08600432,0.05750837
5,13_pg_2.mp4,0.44638795,0.29999864,0.10426001,0.64065987,0.24148913,0.0,0.17844395,0.84916437,1.0,0.70515144,0.8554928,0.7785439,0.46571967,1.0,0.80584484,0.78746754,0.09383556,0.202647,0.29454193,0.08417494
6,13_pg_2.mp4,0.43260446,0.28036612,0.094158076,0.642303,0.26491117,0.0,0.17743066,0.31926116,0.0,0.73874426,0.8392749,0.7620627,0.4973921,0.0,0.8715127,0.8040525,0.4641062,0.10975732,0.41737798,0.11615855
7,13_pg_2.mp4,0.39603776,0.3707611,0.12075769,0.65344477,0.30150905,0.0,0.1980379,0.39308453,0.0,0.6899278,0.7740537,0.8632294,0.49009344,1.0,0.7111351,0.7858582,0.24827172,0.2692102,0.40762842,0.12819482
8,13_pg_2.mp4,0.4849734,0.3527161,0.14235048,0.6464457,0.23988079,0.0,0.19674142,0.43204805,0.0,0.63893783,0.7590326,0.8061274,0.41700208,0.0,0.6138407,0.84225804,0.0868704,0.14866923,0.19180265,0.102103226
9,13_pg_2.mp4,0.49310753,0.51774585,0.19887249,0.63356996,0.25478664,0.0,0.18396698,0.18659385,0.0,0.7817739,0.7695188,0.8963995,0.58656114,0.0,0.6175551,0.76675916,0.41612405,0.20054568,0.36293274,0.084532045
10,13_pg_2.mp4,0.48073602,0.52592844,0.1512445,0.6394393,0.2194286,0.0,0.19711667,0.04939724,0.0,0.59643626,0.81806636,0.7693773,0.5310046,0.0,0.7724669,0.7634705,0.13854583,0.137304,0.26587567,0.07699927
11,13_pg_2.mp4,0.4986235,0.5546481,0.10465643,0.67506343,0.2194286,0.0,0.1801471,0.15320031,0.0,0.57573044,0.8433581,0.7646403,0.5092914,0.0,0.8167246,0.7912847,0.36979625,0.126201,0.16711949,0.09828176
12,13_pg_2.mp4,0.40963027,0.36152357,0.20236568,0.6288181,0.15492319,0.0,0.1683391,0.13075028,0.0,0.62906736,0.7480697,0.72227675,0.47099343,0.0,0.7804248,0.8601201,0.5135052,0.268405,0.427052,0.12899813
13,13_pg_2.mp4,0.47278312,0.34858415,0.29745963,0.6146328,0.15434882,0.0,0.20144743,0.10591069,1.0,0.6277462,0.7887077,0.7626071,0.5138353,0.0,0.46871907,0.7685027,0.5619646,0.16795526,0.36540574,0.11191471
14,13_pg_2.mp4,0.48863772,0.29369166,0.2913332,0.60654396,0.19077069,0.0,0.19340025,0.065578036,0.0,0.73665017,0.7428726,0.45962498,0.46289575,0.0,0.6550323,0.7656923,0.3350332,0.13085064,0.14380038,0.09712093
15,13_pg_2.mp4,0.46492386,0.32723132,0.19553581,0.6141414,0.19805416,0.0,0.18044756,0.057677396,0.0,0.69790876,0.71374387,0.5121529,0.4528501,0.0,0.541787,0.7726109,0.19722535,0.09260456,0.26301903,0.098729916
16,13_pg_2.mp4,0.4674613,0.35062984,0.15442829,0.62017846,0.19601801,0.0,0.17856972,0.20255798,1.0,0.61896986,0.6359502,0.31765878,0.3821582,0.0,0.47337338,0.77461714,0.12542897,0.1527762,0.38361642,0.113226205
17,13_pg_2.mp4,0.39575648,0.37247825,0.19167927,0.61881995,0.20362526,0.0,0.18879302,0.114678256,0.0,0.7118602,0.64310455,0.6211914,0.43995094,0.0,0.7186544,0.7385583,0.30520874,0.14969306,0.13541482,0.12883358
18,13_pg_2.mp4,0.39782435,0.33614781,0.15822484,0.66617185,0.1997345,0.0,0.19586095,0.120385945,0.0,0.76071197,0.76343673,0.5774451,0.38227287,0.0,0.60687906,0.7652749,0.1267577,0.19089086,0.2375642,0.112440325
19,13_pg_2.mp4,0.34786716,0.43292305,0.1412566,0.6670245,0.24054798,0.0,0.20739274,0.3797602,0.0,0.679385,0.73455787,0.67715967,0.47838515,1.0,0.6064072,0.7873063,0.35371575,0.22443913,0.30919278,0.113097034
20,13_pg_2.mp4,0.44203845,0.34463814,0.2447553,0.6379267,0.22812349,0.0,0.2077928,0.11894064,0.0,0.80142695,0.708233,0.7038192,0.37306574,0.0,0.6280262,0.83754516,0.5300286,0.3881069,0.32434496,0.11151963
21,13_pg_2.mp4,0.42114568,0.37163296,0.31846884,0.6295541,0.26853445,0.0,0.19460012,0.38352418,0.0,0.7862201,0.72713596,0.68596077,0.46754864,1.0,0.65433246,0.8048894,0.46504107,0.430562,0.30283046,0.14195243
22,13_pg_2.mp4,0.44423658,0.3280515,0.07882583,0.6829187,0.19805416,0.0,0.18028049,0.18525735,0.0,0.619278,0.73409545,0.6929052,0.48141587,0.0,0.65494454,0.7873296,0.11021889,0.28064227,0.22395009,0.13630809
23,13_pg_2.mp4,0.4282113,0.38249287,0.094938435,0.6544979,0.26000094,0.0,0.2050507,0.5259435,0.0,0.62737906,0.69397116,0.71900713,0.5329847,1.0,0.607555,0.7985494,0.5761747,0.20408008,0.2649106,0.12350742
24,13_pg_2.mp4,0.4139886,0.23303336,0.11391624,0.6709181,0.31300843,0.0,0.19299415,0.2081616,0.0,0.74522114,0.7155193,0.5037994,0.47640264,0.0,0.6979118,0.78275627,0.35018378,0.29483932,0.24385563,0.10959416
25,13_pg_2.mp4,0.42990178,0.3119186,0.10008257,0.67975765,0.3732907,0.0,0.18298477,0.20191063,0.0,0.75755876,0.62917763,0.6919997,0.49128312,1.0,0.6807684,0.7632437,0.6052833,0.3416643,0.22959644,0.101827994
26,13_pg_2.mp4,0.43743008,0.35239682,0.078792445,0.6735955,0.40561953,0.0,0.16593152,0.25184217,0.0,0.72262543,0.70850223,0.45842606,0.5430521,1.0,0.5371637,0.74197966,0.7252411,0.34521872,0.19892375,0.14513136
27,13_pg_2.mp4,0.4483989,0.27806604,0.10753155,0.66327065,0.27405515,0.0,0.19244137,0.24456209,0.0,0.69009125,0.79370797,0.58048946,0.5511227,1.0,0.7260903,0.86933786,0.3189346,0.2594648,0.42551163,0.067846484
28,13_pg_2.mp4,0.47011638,0.3549741,0.12027754,0.6586957,0.26605442,1.0,0.1684026,0.14742053,0.0,0.7014654,0.82108104,0.8478558,0.4577969,0.0,0.65379345,0.83825815,0.33118302,0.2811387,0.23196672,0.10499375
29,13_pg_2.mp4,0.45880806,0.2856684,0.117836304,0.60928947,0.28272364,0.0,0.1798935,0.4250413,0.0,0.6188625,0.7701525,0.6841096,0.49804902,0.0,0.71557844,0.8284036,0.5475875,0.10635129,0.2775336,0.12306453
30,13_pg_2.mp4,0.44800708,0.28654408,0.18843271,0.59501445,0.22535798,0.0,0.1754907,0.04038822,0.0,0.5373709,0.72350913,0.6393864,0.50490576,0.0,0.7312954,0.79834193,0.10289105,0.09835486,0.2714597,0.1419737
31,13_pg_2.mp4,0.39869976,0.2872853,0.2137941,0.6516185,0.23063968,0.0,0.17428774,0.33789855,0.0,0.6760512,0.7454258,0.69326586,0.5188839,0.0,0.6514443,0.7784659,0.205369,0.23323338,0.31846356,0.15146853
32,13_pg_2.mp4,0.5315196,0.29247394,0.12941086,0.6781938,0.19871838,0.0,0.18485735,0.07488766,0.0,0.6680152,0.74872756,0.8369507,0.43519545,0.0,0.58032995,0.82625204,0.40321463,0.27561224,0.44390383,0.08893358
33,13_pg_2.mp4,0.4520412,0.29021117,0.20452805,0.6375467,0.20047656,0.0,0.19116773,0.13540311,0.0,0.64426297,0.7577027,0.71374345,0.52395254,0.0,0.60499495,0.8218363,0.75691026,0.22659193,0.24868634,0.06550384
